level,date,fully_qualified_classname,change_type
16,2012-07-09 00:00:00,android.media.MediaSyncEvent,1
16,2012-07-09 00:00:00,android.net.Uri,3
16,2012-07-09 00:00:00,android.webkit.WebIconDatabase,3
16,2012-07-09 00:00:00,android.view.ActionProvider.VisibilityListener,1
16,2012-07-09 00:00:00,android.animation.LayoutTransition,3
16,2012-07-09 00:00:00,android.media.TimedText,1
16,2012-07-09 00:00:00,android.media.MediaCodec,1
16,2012-07-09 00:00:00,android.renderscript.ProgramFragmentFixedFunction.Builder,3
16,2012-07-09 00:00:00,android.app.ActivityOptions,1
16,2012-07-09 00:00:00,android.database.sqlite.SQLiteQuery,3
16,2012-07-09 00:00:00,android.media.audiofx.NoiseSuppressor,1
16,2012-07-09 00:00:00,android.widget.Gallery,3
16,2012-07-09 00:00:00,android.media.MediaPlayer.OnTimedTextListener,1
16,2012-07-09 00:00:00,android.test.AssertionFailedError,3
16,2012-07-09 00:00:00,android.app.Notification,3
16,2012-07-09 00:00:00,android.database.sqlite.SQLiteOpenHelper,3
16,2012-07-09 00:00:00,android.provider.ContactsContract.DataUsageFeedback,3
16,2012-07-09 00:00:00,android.content.Loader.OnLoadCanceledListener,1
16,2012-07-09 00:00:00,android.graphics.Camera,3
18,2013-07-24 00:00:00,android.media.MediaDrmException,1
16,2012-07-09 00:00:00,android.view.accessibility.AccessibilityRecord,3
16,2012-07-09 00:00:00,android.accessibilityservice.AccessibilityService,3
16,2012-07-09 00:00:00,android.util.DisplayMetrics,3
16,2012-07-09 00:00:00,android.os.TokenWatcher,3
16,2012-07-09 00:00:00,android.view.ViewStub,3
16,2012-07-09 00:00:00,android.view.textservice.SpellCheckerSubtype,3
16,2012-07-09 00:00:00,android.graphics.drawable.GradientDrawable,3
16,2012-07-09 00:00:00,android.media.MediaRouter.VolumeCallback,1
16,2012-07-09 00:00:00,android.hardware.SensorManager,3
16,2012-07-09 00:00:00,android.app.MediaRouteActionProvider,1
16,2012-07-09 00:00:00,android.test.mock.MockContext,3
16,2012-07-09 00:00:00,android.drm.DrmStore,3
16,2012-07-09 00:00:00,android.renderscript.ProgramRaster.CullMode,3
16,2012-07-09 00:00:00,android.widget.CheckedTextView,3
16,2012-07-09 00:00:00,android.provider.CalendarContract.RemindersColumns,3
16,2012-07-09 00:00:00,android.media.MediaCrypto,1
16,2012-07-09 00:00:00,android.drm.DrmStore.RightsStatus,3
16,2012-07-09 00:00:00,android.view.KeyEvent,3
16,2012-07-09 00:00:00,android.graphics.PixelXorXfermode,3
16,2012-07-09 00:00:00,android.view.ViewDebug,3
16,2012-07-09 00:00:00,android.app.MediaRouteButton,1
16,2012-07-09 00:00:00,android.app.Notification.BigPictureStyle,1
16,2012-07-09 00:00:00,android.view.ActionProvider,3
16,2012-07-09 00:00:00,android.media.audiofx.AutomaticGainControl,1
16,2012-07-09 00:00:00,android.net.wifi.p2p.WifiP2pManager.UpnpServiceResponseListener,1
16,2012-07-09 00:00:00,android.app.KeyguardManager,3
16,2012-07-09 00:00:00,android.content.pm.PackageInfo,3
16,2012-07-09 00:00:00,android.widget.Spinner,3
16,2012-07-09 00:00:00,android.database.ContentObserver,3
16,2012-07-09 00:00:00,android.net.wifi.p2p.WifiP2pManager,3
16,2012-07-09 00:00:00,junit.framework.TestResult,3
16,2012-07-09 00:00:00,android.os.CancellationSignal,1
16,2012-07-09 00:00:00,android.media.MediaRecorder.OutputFormat,3
16,2012-07-09 00:00:00,android.os.Vibrator,3
16,2012-07-09 00:00:00,android.renderscript.Sampler,3
16,2012-07-09 00:00:00,android.webkit.WebStorage,3
16,2012-07-09 00:00:00,android.drm.DrmSupportInfo,3
16,2012-07-09 00:00:00,android.renderscript.ProgramVertexFixedFunction.Constants,3
16,2012-07-09 00:00:00,android.database.Cursor,3
16,2012-07-09 00:00:00,android.renderscript.Element,3
16,2012-07-09 00:00:00,android.database.AbstractCursor,3
16,2012-07-09 00:00:00,android.graphics.AvoidXfermode,3
16,2012-07-09 00:00:00,android.appwidget.AppWidgetProvider,3
16,2012-07-09 00:00:00,android.view.textservice.SentenceSuggestionsInfo,1
16,2012-07-09 00:00:00,android.content.pm.PackageManager,3
16,2012-07-09 00:00:00,android.provider.ContactsContract.PhoneLookupColumns,3
16,2012-07-09 00:00:00,android.content.ComponentCallbacks2,3
16,2012-07-09 00:00:00,android.graphics.PixelFormat,3
16,2012-07-09 00:00:00,android.content.ClipData,3
16,2012-07-09 00:00:00,android.view.Choreographer,1
16,2012-07-09 00:00:00,android.renderscript.ProgramRaster,3
16,2012-07-09 00:00:00,junit.runner.BaseTestRunner,3
16,2012-07-09 00:00:00,android.hardware.Camera.AutoFocusMoveCallback,1
16,2012-07-09 00:00:00,android.os.OperationCanceledException,1
16,2012-07-09 00:00:00,android.media.MediaRouter.RouteGroup,1
16,2012-07-09 00:00:00,android.view.ViewTreeObserver.OnDrawListener,1
16,2012-07-09 00:00:00,android.net.wifi.p2p.WifiP2pManager.DnsSdServiceResponseListener,1
16,2012-07-09 00:00:00,android.media.MediaCodecInfo.CodecCapabilities,1
16,2012-07-09 00:00:00,android.renderscript.ProgramFragment,3
16,2012-07-09 00:00:00,android.net.ConnectivityManager,3
16,2012-07-09 00:00:00,android.service.textservice.SpellCheckerService.Session,3
16,2012-07-09 00:00:00,android.renderscript.Font.Style,3
16,2012-07-09 00:00:00,android.widget.RelativeLayout,3
16,2012-07-09 00:00:00,android.view.inputmethod.InputMethodManager,3
16,2012-07-09 00:00:00,android.view.textservice.SpellCheckerSession.SpellCheckerSessionListener,3
16,2012-07-09 00:00:00,android.view.textservice.SpellCheckerSession,3
16,2012-07-09 00:00:00,android.view.InputEvent,3
16,2012-07-09 00:00:00,android.graphics.SurfaceTexture,3
16,2012-07-09 00:00:00,android.animation.TimeAnimator.TimeListener,1
16,2012-07-09 00:00:00,android.media.MediaRecorder,3
16,2012-07-09 00:00:00,android.view.accessibility.AccessibilityNodeInfo,3
16,2012-07-09 00:00:00,android.drm.DrmStore.Action,3
16,2012-07-09 00:00:00,android.os.Build.VERSION_CODES,3
16,2012-07-09 00:00:00,android.appwidget.AppWidgetHostView,3
16,2012-07-09 00:00:00,android.renderscript.FileA3D.EntryType,3
16,2012-07-09 00:00:00,android.nfc.NfcAdapter.CreateBeamUrisCallback,1
16,2012-07-09 00:00:00,android.content.res.Resources,3
16,2012-07-09 00:00:00,android.widget.SearchView,3
16,2012-07-09 00:00:00,android.view.ViewPropertyAnimator,3
16,2012-07-09 00:00:00,android.view.accessibility.AccessibilityNodeProvider,1
16,2012-07-09 00:00:00,android.renderscript.ProgramFragment.Builder,3
16,2012-07-09 00:00:00,android.webkit.WebView.FindListener,1
16,2012-07-09 00:00:00,android.drm.DrmManagerClient,3
16,2012-07-09 00:00:00,android.view.ActionMode,3
16,2012-07-09 00:00:00,android.content.Loader,3
16,2012-07-09 00:00:00,android.renderscript.ProgramFragmentFixedFunction,3
16,2012-07-09 00:00:00,android.media.MediaCodecList,1
16,2012-07-09 00:00:00,android.renderscript.RenderScriptGL.SurfaceConfig,3
16,2012-07-09 00:00:00,android.drm.DrmStore.DrmObjectType,3
16,2012-07-09 00:00:00,android.provider.Settings.Secure,3
16,2012-07-09 00:00:00,android.renderscript.ProgramFragmentFixedFunction.Builder.EnvMode,3
16,2012-07-09 00:00:00,android.drm.DrmStore.Playback,3
16,2012-07-09 00:00:00,android.webkit.WebSettings,3
16,2012-07-09 00:00:00,android.view.Choreographer.FrameCallback,1
16,2012-07-09 00:00:00,android.provider.ContactsContract.Contacts,3
16,2012-07-09 00:00:00,android.R.attr,3
16,2012-07-09 00:00:00,android.security.KeyChain,3
16,2012-07-09 00:00:00,android.view.TextureView,3
16,2012-07-09 00:00:00,android.net.SSLCertificateSocketFactory,3
16,2012-07-09 00:00:00,android.test.ComparisonFailure,3
16,2012-07-09 00:00:00,android.renderscript.Font,3
16,2012-07-09 00:00:00,android.provider.CalendarContract.EventsColumns,3
16,2012-07-09 00:00:00,android.content.pm.ActivityInfo,3
16,2012-07-09 00:00:00,android.webkit.GeolocationPermissions,3
16,2012-07-09 00:00:00,android.view.ViewGroup,3
16,2012-07-09 00:00:00,android.Manifest.permission,3
16,2012-07-09 00:00:00,android.app.WallpaperManager,3
16,2012-07-09 00:00:00,android.database.sqlite.SQLiteClosable,3
16,2012-07-09 00:00:00,android.provider.MediaStore.MediaColumns,3
16,2012-07-09 00:00:00,android.renderscript.Mesh.TriangleMeshBuilder,3
16,2012-07-09 00:00:00,android.app.Notification.Style,1
16,2012-07-09 00:00:00,android.net.wifi.p2p.WifiP2pManager.DnsSdTxtRecordListener,1
16,2012-07-09 00:00:00,android.media.MediaCodecInfo,1
16,2012-07-09 00:00:00,android.view.ViewDebug.RecyclerTraceType,3
16,2012-07-09 00:00:00,android.media.MediaCodec.BufferInfo,1
16,2012-07-09 00:00:00,android.view.KeyCharacterMap,3
16,2012-07-09 00:00:00,android.app.ActivityManager.RunningAppProcessInfo,3
16,2012-07-09 00:00:00,android.widget.CalendarView,3
16,2012-07-09 00:00:00,android.renderscript.FileA3D,3
16,2012-07-09 00:00:00,android.view.InputDevice,3
16,2012-07-09 00:00:00,android.content.ClipData.Item,3
16,2012-07-09 00:00:00,android.media.MediaPlayer,3
16,2012-07-09 00:00:00,android.renderscript.Mesh,3
16,2012-07-09 00:00:00,android.content.ClipDescription,3
16,2012-07-09 00:00:00,android.provider.Settings,3
16,2012-07-09 00:00:00,android.media.MediaRouter.SimpleCallback,1
16,2012-07-09 00:00:00,android.widget.GridLayout,3
16,2012-07-09 00:00:00,android.app.ActivityManager,3
16,2012-07-09 00:00:00,android.renderscript.RenderScriptGL,3
16,2012-07-09 00:00:00,android.database.sqlite.SQLiteException,3
16,2012-07-09 00:00:00,android.content.ContentResolver,3
16,2012-07-09 00:00:00,android.renderscript.ProgramVertex.Builder,3
16,2012-07-09 00:00:00,android.app.Notification.BigTextStyle,1
17,2012-11-13 00:00:00,android.content.IntentSender,3
17,2012-11-13 00:00:00,android.view.accessibility.AccessibilityEvent,3
17,2012-11-13 00:00:00,android.net.LocalSocket,3
17,2012-11-13 00:00:00,android.app.PendingIntent,3
17,2012-11-13 00:00:00,android.renderscript.ScriptIntrinsicYuvToRGB,1
17,2012-11-13 00:00:00,android.view.ViewGroup.LayoutParams,3
17,2012-11-13 00:00:00,android.content.pm.ApplicationInfo,3
17,2012-11-13 00:00:00,android.content.ContentProviderClient,3
17,2012-11-13 00:00:00,android.content.pm.PermissionInfo,3
17,2012-11-13 00:00:00,android.os.BatteryManager,3
17,2012-11-13 00:00:00,android.webkit.JavascriptInterface,1
17,2012-11-13 00:00:00,android.widget.TextView,3
17,2012-11-13 00:00:00,android.view.ContextThemeWrapper,3
17,2012-11-13 00:00:00,android.content.ContextWrapper,3
17,2012-11-13 00:00:00,android.app.Activity,3
17,2012-11-13 00:00:00,android.widget.AutoCompleteTextView.OnDismissListener,1
17,2012-11-13 00:00:00,android.test.mock.MockContext,3
17,2012-11-13 00:00:00,android.widget.CheckedTextView,3
17,2012-11-13 00:00:00,android.hardware.Camera.CameraInfo,3
17,2012-11-13 00:00:00,android.hardware.Camera.Parameters,3
17,2012-11-13 00:00:00,android.webkit.WebView,3
17,2012-11-13 00:00:00,android.widget.RemoteViews,3
17,2012-11-13 00:00:00,android.opengl.EGLDisplay,1
17,2012-11-13 00:00:00,android.content.Intent,3
17,2012-11-13 00:00:00,android.R.style,3
17,2012-11-13 00:00:00,android.content.Context,3
17,2012-11-13 00:00:00,android.view.inputmethod.InputMethodSubtype,3
17,2012-11-13 00:00:00,android.database.DatabaseUtils.InsertHelper,3
17,2012-11-13 00:00:00,android.telephony.CellSignalStrengthLte,1
17,2012-11-13 00:00:00,android.provider.CallLog.Calls,3
17,2012-11-13 00:00:00,android.view.Gravity,3
17,2012-11-13 00:00:00,android.telephony.TelephonyManager,3
17,2012-11-13 00:00:00,android.accessibilityservice.AccessibilityServiceInfo,3
17,2012-11-13 00:00:00,android.os.PowerManager.WakeLock,3
17,2012-11-13 00:00:00,android.inputmethodservice.AbstractInputMethodService.AbstractInputMethodSessionImpl,3
17,2012-11-13 00:00:00,android.widget.AutoCompleteTextView,3
17,2012-11-13 00:00:00,android.view.Display,3
17,2012-11-13 00:00:00,android.text.format.DateUtils,3
17,2012-11-13 00:00:00,android.util.FloatMath,3
17,2012-11-13 00:00:00,android.view.ViewGroup.MarginLayoutParams,3
17,2012-11-13 00:00:00,android.app.Presentation,1
17,2012-11-13 00:00:00,android.inputmethodservice.AbstractInputMethodService,3
17,2012-11-13 00:00:00,android.os.Process,3
17,2012-11-13 00:00:00,android.provider.CalendarContract.CalendarColumns,3
17,2012-11-13 00:00:00,android.graphics.Bitmap,3
17,2012-11-13 00:00:00,android.hardware.Camera,3
17,2012-11-13 00:00:00,android.appwidget.AppWidgetManager,3
17,2012-11-13 00:00:00,android.util.LruCache,3
17,2012-11-13 00:00:00,android.text.TextUtils,3
17,2012-11-13 00:00:00,android.content.pm.PermissionGroupInfo,3
17,2012-11-13 00:00:00,android.os.RemoteCallbackList,3
17,2012-11-13 00:00:00,android.media.MediaMetadataRetriever,3
17,2012-11-13 00:00:00,android.media.MediaRouter,3
17,2012-11-13 00:00:00,android.renderscript.Script,3
17,2012-11-13 00:00:00,android.content.pm.ProviderInfo,3
17,2012-11-13 00:00:00,android.renderscript.ScriptGroup.Builder,1
17,2012-11-13 00:00:00,android.widget.VideoView,3
17,2012-11-13 00:00:00,android.widget.DigitalClock,3
17,2012-11-13 00:00:00,android.telephony.PhoneStateListener,3
17,2012-11-13 00:00:00,android.widget.ViewAnimator,3
17,2012-11-13 00:00:00,android.telephony.CellSignalStrengthGsm,1
17,2012-11-13 00:00:00,android.media.AudioManager,3
17,2012-11-13 00:00:00,android.opengl.GLES20,3
17,2012-11-13 00:00:00,android.opengl.EGLSurface,1
17,2012-11-13 00:00:00,android.renderscript.ScriptIntrinsicConvolve3x3,1
17,2012-11-13 00:00:00,android.test.mock.MockPackageManager,3
17,2012-11-13 00:00:00,android.os.UserHandle,1
17,2012-11-13 00:00:00,android.telephony.CellInfoCdma,1
17,2012-11-13 00:00:00,android.webkit.CacheManager,2
17,2012-11-13 00:00:00,android.view.Surface,3
17,2012-11-13 00:00:00,android.media.MediaRouter.RouteInfo,3
17,2012-11-13 00:00:00,android.content.res.Configuration,3
17,2012-11-13 00:00:00,android.renderscript.Script.KernelID,1
17,2012-11-13 00:00:00,android.app.Notification.Builder,3
17,2012-11-13 00:00:00,android.telephony.CellInfoLte,1
17,2012-11-13 00:00:00,android.webkit.CacheManager.CacheResult,2
17,2012-11-13 00:00:00,android.media.MediaRouter.Callback,3
17,2012-11-13 00:00:00,android.view.inputmethod.InputMethodSession,3
17,2012-11-13 00:00:00,android.util.AtomicFile,1
17,2012-11-13 00:00:00,android.view.WindowManager.LayoutParams,3
17,2012-11-13 00:00:00,android.widget.TextClock,1
17,2012-11-13 00:00:00,android.renderscript.ScriptIntrinsicBlend,1
17,2012-11-13 00:00:00,android.R.attr,3
17,2012-11-13 00:00:00,android.Manifest.permission_group,3
17,2012-11-13 00:00:00,android.inputmethodservice.InputMethodService,3
17,2012-11-13 00:00:00,android.graphics.Paint,3
17,2012-11-13 00:00:00,android.app.WallpaperManager,3
17,2012-11-13 00:00:00,android.net.http.X509TrustManagerExtensions,1
17,2012-11-13 00:00:00,android.accessibilityservice.AccessibilityService,3
17,2012-11-13 00:00:00,android.util.DisplayMetrics,3
17,2012-11-13 00:00:00,android.appwidget.AppWidgetHost,3
17,2012-11-13 00:00:00,android.opengl.EGLContext,1
17,2012-11-13 00:00:00,android.appwidget.AppWidgetProviderInfo,3
17,2012-11-13 00:00:00,android.widget.TwoLineListItem,3
17,2012-11-13 00:00:00,android.app.AlertDialog.Builder,3
17,2012-11-13 00:00:00,android.telephony.CellIdentityCdma,1
17,2012-11-13 00:00:00,android.app.admin.DeviceAdminInfo,3
17,2012-11-13 00:00:00,android.os.UserManager,1
17,2012-11-13 00:00:00,android.bluetooth.BluetoothA2dp,3
17,2012-11-13 00:00:00,android.opengl.EGLConfig,1
17,2012-11-13 00:00:00,android.renderscript.ScriptIntrinsicColorMatrix,1
17,2012-11-13 00:00:00,android.renderscript.ScriptIntrinsic,1
17,2012-11-13 00:00:00,android.location.Location,3
17,2012-11-13 00:00:00,android.telephony.cdma.CdmaCellLocation,3
17,2012-11-13 00:00:00,android.renderscript.ScriptGroup,1
17,2012-11-13 00:00:00,android.renderscript.ScriptIntrinsicBlur,1
17,2012-11-13 00:00:00,android.view.View,3
17,2012-11-13 00:00:00,android.content.pm.PackageManager,3
17,2012-11-13 00:00:00,android.telephony.CellIdentityGsm,1
17,2012-11-13 00:00:00,android.provider.Settings.Global,1
17,2012-11-13 00:00:00,android.telephony.CellInfo,1
17,2012-11-13 00:00:00,android.widget.SlidingDrawer,3
17,2012-11-13 00:00:00,android.location.LocationProvider,3
17,2012-11-13 00:00:00,android.content.pm.ServiceInfo,3
17,2012-11-13 00:00:00,android.hardware.Sensor,3
17,2012-11-13 00:00:00,android.net.ConnectivityManager,3
17,2012-11-13 00:00:00,android.app.Fragment,3
17,2012-11-13 00:00:00,android.widget.RelativeLayout,3
17,2012-11-13 00:00:00,android.text.format.DateFormat,3
17,2012-11-13 00:00:00,android.media.MediaRecorder,3
17,2012-11-13 00:00:00,android.view.accessibility.AccessibilityNodeInfo,3
17,2012-11-13 00:00:00,android.telephony.CellInfoGsm,1
17,2012-11-13 00:00:00,android.os.Build.VERSION_CODES,3
17,2012-11-13 00:00:00,android.text.style.LocaleSpan,1
17,2012-11-13 00:00:00,android.opengl.EGLObjectHandle,1
17,2012-11-13 00:00:00,android.telephony.CellSignalStrength,1
17,2012-11-13 00:00:00,android.renderscript.Script.FieldID,1
17,2012-11-13 00:00:00,android.opengl.EGL14,1
17,2012-11-13 00:00:00,android.webkit.WebChromeClient,3
17,2012-11-13 00:00:00,android.net.wifi.ScanResult,3
17,2012-11-13 00:00:00,android.os.SystemClock,3
17,2012-11-13 00:00:00,android.provider.Settings.System,3
17,2012-11-13 00:00:00,android.renderscript.ScriptIntrinsicConvolve5x5,1
17,2012-11-13 00:00:00,android.provider.MediaStore,3
17,2012-11-13 00:00:00,android.widget.RelativeLayout.LayoutParams,3
17,2012-11-13 00:00:00,android.os.Binder,3
17,2012-11-13 00:00:00,android.provider.Settings.Secure,3
17,2012-11-13 00:00:00,android.webkit.WebSettings,3
17,2012-11-13 00:00:00,android.telephony.CellIdentityLte,1
17,2012-11-13 00:00:00,android.net.SSLCertificateSocketFactory,3
17,2012-11-13 00:00:00,android.telephony.CellSignalStrengthCdma,1
17,2012-11-13 00:00:00,android.provider.CalendarContract.EventsColumns,3
17,2012-11-13 00:00:00,android.content.pm.ActivityInfo,3
17,2012-11-13 00:00:00,android.app.admin.DevicePolicyManager,3
17,2012-11-13 00:00:00,android.os.PowerManager,3
17,2012-11-13 00:00:00,android.view.WindowManager.InvalidDisplayException,1
17,2012-11-13 00:00:00,android.webkit.WebHistoryItem,3
17,2012-11-13 00:00:00,android.nfc.tech.NfcBarcode,1
17,2012-11-13 00:00:00,android.webkit.WebViewDatabase,3
17,2012-11-13 00:00:00,android.media.MediaPlayer,3
17,2012-11-13 00:00:00,android.app.FragmentManager,3
17,2012-11-13 00:00:00,android.content.pm.ResolveInfo,3
17,2012-11-13 00:00:00,android.view.SurfaceView,3
17,2012-11-13 00:00:00,android.renderscript.ScriptIntrinsicLUT,1
18,2013-07-24 00:00:00,android.media.MediaMuxer,1
18,2013-07-24 00:00:00,android.widget.ExpandableListView,3
18,2013-07-24 00:00:00,android.bluetooth.BluetoothGattCallback,1
18,2013-07-24 00:00:00,android.graphics.Paint,3
18,2013-07-24 00:00:00,android.animation.RectEvaluator,1
18,2013-07-24 00:00:00,android.renderscript.Mesh.Builder,2
18,2013-07-24 00:00:00,android.animation.ValueAnimator,3
18,2013-07-24 00:00:00,android.bluetooth.BluetoothDevice,3
18,2013-07-24 00:00:00,android.renderscript.Mesh.Primitive,2
18,2013-07-24 00:00:00,android.bluetooth.BluetoothGattService,1
18,2013-07-24 00:00:00,android.content.ContentProvider,3
18,2013-07-24 00:00:00,android.os.Trace,1
18,2013-07-24 00:00:00,android.renderscript.Type.Builder,3
18,2013-07-24 00:00:00,android.test.mock.MockContentResolver,3
18,2013-07-24 00:00:00,android.content.RestrictionEntry,1
18,2013-07-24 00:00:00,android.media.DeniedByServerException,1
18,2013-07-24 00:00:00,android.app.Activity,3
18,2013-07-24 00:00:00,android.media.UnsupportedSchemeException,1
18,2013-07-24 00:00:00,android.renderscript.ProgramStore,2
18,2013-07-24 00:00:00,android.telephony.CellIdentityGsm,3
18,2013-07-24 00:00:00,android.security.KeyPairGeneratorSpec.Builder,1
18,2013-07-24 00:00:00,android.provider.ContactsContract.DataUsageStatColumns,1
18,2013-07-24 00:00:00,android.content.Intent,3
18,2013-07-24 00:00:00,android.content.Context,3
18,2013-07-24 00:00:00,android.media.RemoteControlClient.OnGetPlaybackPositionListener,1
18,2013-07-24 00:00:00,android.net.TrafficStats,3
18,2013-07-24 00:00:00,android.view.ViewTreeObserver,3
18,2013-07-24 00:00:00,android.provider.ContactsContract.Intents,3
18,2013-07-24 00:00:00,android.nfc.NfcAdapter,3
18,2013-07-24 00:00:00,android.renderscript.Program.BaseProgramBuilder,2
18,2013-07-24 00:00:00,android.renderscript.RSTextureView,2
18,2013-07-24 00:00:00,android.telephony.CellSignalStrengthWcdma,1
18,2013-07-24 00:00:00,android.bluetooth.BluetoothAdapter,3
18,2013-07-24 00:00:00,android.accessibilityservice.AccessibilityServiceInfo,3
18,2013-07-24 00:00:00,android.net.wifi.p2p.WifiP2pDeviceList,3
18,2013-07-24 00:00:00,android.webkit.WebView,3
18,2013-07-24 00:00:00,android.R.style,3
18,2013-07-24 00:00:00,android.security.KeyStoreParameter.Builder,1
18,2013-07-24 00:00:00,android.provider.ContactsContract.DataColumnsWithJoins,3
18,2013-07-24 00:00:00,android.media.MediaCodecInfo.CodecProfileLevel,3
18,2013-07-24 00:00:00,android.renderscript.FileA3D.IndexEntry,2
18,2013-07-24 00:00:00,android.app.Application,3
18,2013-07-24 00:00:00,android.view.ViewTreeObserver.OnWindowFocusChangeListener,1
18,2013-07-24 00:00:00,android.os.Process,3
20,2013-06-25 00:00:00,android.view.Display,3
18,2013-07-24 00:00:00,android.bluetooth.BluetoothProfile,3
18,2013-07-24 00:00:00,android.renderscript.ProgramStore.Builder,2
18,2013-07-24 00:00:00,android.renderscript.ProgramFragmentFixedFunction.Builder.Format,2
18,2013-07-24 00:00:00,android.renderscript.ProgramRaster.Builder,2
18,2013-07-24 00:00:00,android.media.MediaExtractor,3
18,2013-07-24 00:00:00,android.media.MediaCodec,3
18,2013-07-24 00:00:00,android.media.RemoteControlClient,3
18,2013-07-24 00:00:00,android.renderscript.ProgramVertex,2
18,2013-07-24 00:00:00,android.media.MediaDrm,1
18,2013-07-24 00:00:00,android.os.Debug,3
18,2013-07-24 00:00:00,android.opengl.EGLExt,1
18,2013-07-24 00:00:00,android.media.MediaRouter,3
18,2013-07-24 00:00:00,android.renderscript.Script,3
18,2013-07-24 00:00:00,android.renderscript.ProgramStore.DepthFunc,2
18,2013-07-24 00:00:00,android.util.SparseLongArray,1
18,2013-07-24 00:00:00,android.opengl.GLES30,1
18,2013-07-24 00:00:00,android.os.HandlerThread,3
18,2013-07-24 00:00:00,android.widget.VideoView,3
18,2013-07-24 00:00:00,android.view.ViewOverlay,1
18,2013-07-24 00:00:00,android.media.MediaDrm.KeyRequest,1
18,2013-07-24 00:00:00,android.view.WindowId.FocusObserver,1
18,2013-07-24 00:00:00,android.bluetooth.BluetoothGattServer,1
18,2013-07-24 00:00:00,android.media.MediaDrm.OnEventListener,1
18,2013-07-24 00:00:00,android.media.AudioManager,3
18,2013-07-24 00:00:00,android.bluetooth.BluetoothGattServerCallback,1
18,2013-07-24 00:00:00,android.os.StrictMode.VmPolicy.Builder,3
18,2013-07-24 00:00:00,android.graphics.Picture,3
18,2013-07-24 00:00:00,android.net.ConnectivityManager,3
18,2013-07-24 00:00:00,android.test.mock.MockPackageManager,3
18,2013-07-24 00:00:00,android.renderscript.Program,2
18,2013-07-24 00:00:00,android.test.InstrumentationTestRunner,3
18,2013-07-24 00:00:00,android.media.MediaRouter.RouteInfo,3
18,2013-07-24 00:00:00,android.webkit.WebIconDatabase,3
18,2013-07-24 00:00:00,android.renderscript.ProgramVertexFixedFunction,2
18,2013-07-24 00:00:00,android.view.ViewGroupOverlay,1
18,2013-07-24 00:00:00,android.app.UiAutomation.AccessibilityEventFilter,1
18,2013-07-24 00:00:00,android.renderscript.FieldPacker,3
18,2013-07-24 00:00:00,android.renderscript.RenderScript.ContextType,1
18,2013-07-24 00:00:00,android.view.WindowManager.LayoutParams,3
18,2013-07-24 00:00:00,android.renderscript.ProgramFragmentFixedFunction.Builder,2
18,2013-07-24 00:00:00,android.graphics.drawable.BitmapDrawable,3
18,2013-07-24 00:00:00,android.renderscript.ProgramFragmentFixedFunction.Builder.EnvMode,2
18,2013-07-24 00:00:00,android.R.attr,3
18,2013-07-24 00:00:00,android.webkit.WebIconDatabase.IconListener,3
18,2013-07-24 00:00:00,android.Manifest.permission_group,3
18,2013-07-24 00:00:00,android.text.TextDirectionHeuristics,1
18,2013-07-24 00:00:00,android.hardware.TriggerEvent,1
18,2013-07-24 00:00:00,android.bluetooth.BluetoothAdapter.LeScanCallback,1
18,2013-07-24 00:00:00,android.os.StatFs,3
18,2013-07-24 00:00:00,android.text.format.DateFormat,3
18,2013-07-24 00:00:00,android.os.MessageQueue,3
18,2013-07-24 00:00:00,android.accessibilityservice.AccessibilityService,3
18,2013-07-24 00:00:00,android.util.DisplayMetrics,3
18,2013-07-24 00:00:00,android.security.KeyStoreParameter,1
18,2013-07-24 00:00:00,android.widget.MediaController.MediaPlayerControl,3
18,2013-07-24 00:00:00,android.renderscript.ProgramVertexFixedFunction.Builder,2
18,2013-07-24 00:00:00,android.renderscript.Mesh,2
18,2013-07-24 00:00:00,android.hardware.SensorManager,3
18,2013-07-24 00:00:00,android.widget.TextClock,3
18,2013-07-24 00:00:00,android.net.wifi.WifiEnterpriseConfig.Eap,1
18,2013-07-24 00:00:00,android.media.MediaRouter.UserRouteInfo,3
18,2013-07-24 00:00:00,android.renderscript.Type,3
18,2013-07-24 00:00:00,android.renderscript.ProgramRaster.CullMode,2
18,2013-07-24 00:00:00,android.provider.ContactsContract.DeletedContactsColumns,1
18,2013-07-24 00:00:00,android.view.InputDevice.MotionRange,3
18,2013-07-24 00:00:00,android.media.MediaDrm.CryptoSession,1
18,2013-07-24 00:00:00,android.opengl.GLES20,3
18,2013-07-24 00:00:00,android.net.DhcpInfo,3
18,2013-07-24 00:00:00,android.bluetooth.BluetoothGatt,1
18,2013-07-24 00:00:00,android.renderscript.Mesh.AllocationBuilder,2
18,2013-07-24 00:00:00,android.view.KeyEvent,3
18,2013-07-24 00:00:00,android.media.MediaDrm.ProvisionRequest,1
18,2013-07-24 00:00:00,android.location.Location,3
18,2013-07-24 00:00:00,android.renderscript.Font,2
18,2013-07-24 00:00:00,android.renderscript.ProgramRaster,2
18,2013-07-24 00:00:00,android.app.Application.OnProvideAssistDataListener,1
18,2013-07-24 00:00:00,android.renderscript.RenderScript,3
18,2013-07-24 00:00:00,android.media.audiofx.AudioEffect,3
18,2013-07-24 00:00:00,android.text.TextDirectionHeuristic,1
18,2013-07-24 00:00:00,android.telephony.CellInfoWcdma,1
18,2013-07-24 00:00:00,android.view.InputDevice,3
18,2013-07-24 00:00:00,android.animation.ObjectAnimator,3
18,2013-07-24 00:00:00,android.telephony.CellIdentityWcdma,1
